ID_WOHNORT_NEW,ID_PERSON_NEW,ID_PERSON,POSTLEITZAHL,GEMEINDENAME,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
20421_WOHNORT_2,20421,Gurny_Max_1899_01_17,,Zürich,29,4,1935,24,8,1953
20421_WOHNORT_1,20421,Gurny_Max_1899_01_17,,Warschau,17,7,1899,17,7,1899
20428_WOHNORT_1,20428,Schinz_Heinrich_1785_07_02,,Oberrieden,18,12,1832,21,10,1846
20431_WOHNORT_1,20431,Ackeret_Jakob_1771__,,Seuzach,17,2,1830,29,9,1832
20437_WOHNORT_1,20437,Gattiker_Johann_Heinrich_1803__,,Oberweningen,5,11,1839,17,5,1842
20438_WOHNORT_1,20438,Schumacher_Franz_1933__,,Zürich,6,12,1976,29,4,1979
20440_WOHNORT_1,20440,Gubler_Bernhard_Andreas_1938__,,Pfäffikon,6,5,1991,30,5,1995
20441_WOHNORT_1,20441,Frei-Wohlgemuth_Hans_Ulrich_1925_02_13,8057,Aadorf,13,2,1925,13,2,1925
20441_WOHNORT_2,20441,Frei-Wohlgemuth_Hans_Ulrich_1925_02_13,,Zürich,23,8,1982,3,5,1987
20441_WOHNORT_3,20441,Frei-Wohlgemuth_Hans_Ulrich_1925_02_13,8038 (Zürich) ,Zürich,23,7,2007,23,7,2007
20443_WOHNORT_1,20443,Cometta-Müller_Katrin_1975_09_01,,Bern,1,9,1975,1,9,1975
20443_WOHNORT_2,20443,Cometta-Müller_Katrin_1975_09_01,,Winterthur,6,5,2019,,,
20444_WOHNORT_1,20444,Schlappner_Martin_1919_10_13,,Zürich,16,3,1970,23,5,1975
20444_WOHNORT_2,20444,Schlappner_Martin_1919_10_13,,Zürich,14,3,1998,14,3,1998
20444_WOHNORT_3,20444,Schlappner_Martin_1919_10_13,,Olten,13,10,1919,13,10,1919
20445_WOHNORT_1,20445,Schäppi_Erhard_1924__,,Zürich,29,6,1964,7,12,1964
20446_WOHNORT_1,20446,Frick_Hans_1930_01_04,,Zürich,4,1,1930,4,1,1930
20446_WOHNORT_2,20446,Frick_Hans_1930_01_04,,Zürich,8,11,1965,15,6,1981
20448_WOHNORT_1,20448,Sigg_Johannes_1874_08_10,,Berlin,10,8,1874,10,8,1874
20448_WOHNORT_2,20448,Sigg_Johannes_1874_08_10,,Zürich,29,5,1905,2,10,1906
20448_WOHNORT_3,20448,Sigg_Johannes_1874_08_10,,Zürich,25,5,1908,24,5,1914
20448_WOHNORT_4,20448,Sigg_Johannes_1874_08_10,,Zürich,7,10,1929,,,1933
20448_WOHNORT_5,20448,Sigg_Johannes_1874_08_10,,Herrliberg,,,1933,28,4,1935
20448_WOHNORT_6,20448,Sigg_Johannes_1874_08_10,,Männedorf,5,11,1939,5,11,1939
20450_WOHNORT_1,20450,Lenzlinger_Ludwig_1899_10_17,,Winterthur,9,5,1932,2,5,1943
20450_WOHNORT_2,20450,Lenzlinger_Ludwig_1899_10_17,,Winterthur,24,12,1955,24,12,1955
20452_WOHNORT_1,20452,Landolt_Johann_Heinrich_1831_03_01,,Zürich,14,6,1869,16,6,1872
20453_WOHNORT_1,20453,Galladé_Chantal_1972_12_17,8400,Winterthur,,,,,,
20454_WOHNORT_1,20454,Lang-Gehri_Hedi_1931_10_30,,Uster,30,10,1931,30,10,1931
20454_WOHNORT_2,20454,Lang-Gehri_Hedi_1931_10_30,,Wetzikon (ZH),27,4,1983,7,5,1995
20454_WOHNORT_3,20454,Lang-Gehri_Hedi_1931_10_30,,Zollikerberg (Zollikon),31,3,2004,31,3,2004
20455_WOHNORT_1,20455,Grendelmeier_Verena_1939_02_16,,Küsnacht (ZH),18,2,1939,18,2,1939
20455_WOHNORT_2,20455,Grendelmeier_Verena_1939_02_16,,Zürich,13,8,1973,29,4,1979
20455_WOHNORT_3,20455,Grendelmeier_Verena_1939_02_16,,Zürich,27,3,2018,27,3,2018
20456_WOHNORT_1,20456,Meierhans_Paul_Ulrich_1895_08_30,,Tägerig,30,8,1895,30,8,1895
20456_WOHNORT_2,20456,Meierhans_Paul_Ulrich_1895_08_30,,Zürich,15,5,1950,26,5,1963
20456_WOHNORT_3,20456,Meierhans_Paul_Ulrich_1895_08_30,,Zürich,17,3,1976,17,3,1976
20458_WOHNORT_1,20458,Kübler_Eduard_1935_06_24,,Winterthur-Töss,24,6,1935,24,6,1935
20458_WOHNORT_2,20458,Kübler_Eduard_1935_06_24,8400 (Winterthur) ,Winterthur,30,5,1983,30,5,1999
20458_WOHNORT_3,20458,Kübler_Eduard_1935_06_24,8400 (Winterthur) ,Winterthur,5,7,2018,5,7,2018
20461_WOHNORT_1,20461,Menzi_Ruedi_1949_12_23,8630,Rüti,,,,,,
20463_WOHNORT_1,20463,Müller_André_1973_04_28,8142,Uitikon Waldegg,,,,,,
20464_WOHNORT_1,20464,Klauser_Hans_Kaspar_1794__,,Zürich,18,12,1830,24,10,1834
20464_WOHNORT_2,20464,Klauser_Hans_Kaspar_1794__,,Zürich,,,1830,,,1830
20464_WOHNORT_3,20464,Klauser_Hans_Kaspar_1794__,,Zürich,,,1834,,,1861
20465_WOHNORT_1,20465,Brändli_Ferdinand_1828_01_03,,Aussersihl,14,6,1875,11,6,1878
20466_WOHNORT_1,20466,Frei_Daniel_1979_02_05,,Uster,7,7,2014,7,12,2018
20466_WOHNORT_2,20466,Frei_Daniel_1979_02_05,8610 (Uster) ,Uster,7,12,2018,7,12,2018
20466_WOHNORT_3,20466,Frei_Daniel_1979_02_05,8155,Niederhasli,,,,,,
20468_WOHNORT_1,20468,Pestalozzi-Henggeler_Regula_1921_11_01,,Zürich,24,5,1971,25,5,1975
20469_WOHNORT_1,20469,Bucher_Johann_Jakob_1814_10_05,,Regensberg,18,4,1853,,,
20469_WOHNORT_2,20469,Bucher_Johann_Jakob_1814_10_05,,Regensberg,26,5,1862,27,5,1866
20471_WOHNORT_1,20471,Kutter_Philipp_1975_08_31,8820,Wädenswil,21,5,2007,31,7,2018
20472_WOHNORT_1,20472,Hoppeler_Hans_1879_03_02,,Zürich,2,3,1879,2,4,1939
20473_WOHNORT_1,20473,Studler_Albert_1840_11_22,,Seengen,,,1840,,,1840
20473_WOHNORT_2,20473,Studler_Albert_1840_11_22,,Wettswil,12,6,1878,2,4,1914
20474_WOHNORT_1,20474,Bartholdi_Roger_1969_02_23,8047,Zürich,,,,,,
20477_WOHNORT_1,20477,Rüttimann_Johann_Jakob_1813_03_17,,Regensberg,18,12,1844,27,5,1866
20477_WOHNORT_2,20477,Rüttimann_Johann_Jakob_1813_03_17,,Enge,28,5,1866,16,6,1872
20478_WOHNORT_1,20478,Müller_Walter_1944_06_08,8422,Pfungen,,,,,,
20480_WOHNORT_1,20480,Gysel_Paul_1914_03_12,,Adliswil,5,5,1947,15,12,1969
20480_WOHNORT_2,20480,Gysel_Paul_1914_03_12,,Adliswil,20,8,1995,20,8,1995
20481_WOHNORT_1,20481,Haug_Hanspeter_1950_02_26,8104,Weiningen,,,,,,
20483_WOHNORT_1,20483,Hugentobler_Hanspeter_1967_06_01,8330,Pfäffikon,,,,,,
20484_WOHNORT_1,20484,Schucan_Christian_1968_04_23,8707,Uetikon am See,,,,,,
20485_WOHNORT_1,20485,Hofer_Jacqueline_1969_11_22,8600,Dübendorf,,,,,,
20486_WOHNORT_1,20486,Zeugin_Michael_1977_09_21,8404,Winterthur,,,,,,
20487_WOHNORT_1,20487,Bonato_Diego_1959_12_22,8904,Aesch (ZH),18,5,2015,,,
20488_WOHNORT_1,20488,Scheck_Roland_1967_03_23,8055,Zürich,,,,,,
20490_WOHNORT_1,20490,Frey-Eigenmann_Beatrix_1966_06_03,8706,Meilen,,,,,,
20492_WOHNORT_1,20492,Wyss_Orlando_1952_06_21,8600,Dübendorf,,,,,,
20493_WOHNORT_1,20493,Müller_Christian_1965_01_08,8162,Sünikon,18,5,2015,,,
20494_WOHNORT_1,20494,Huber_Stefanie_1982_08_31,8600,Dübendorf,,,,,,
20495_WOHNORT_1,20495,Borer_Anita_1986_06_14,8610,Uster,,,,5,5,2019
20496_WOHNORT_1,20496,Camenisch_Linda_1955_09_03,,Wallisellen,23,8,2010,,,
20496_WOHNORT_2,20496,Camenisch_Linda_1955_09_03,,"Englewood (New Jersey, USA)",3,9,1955,3,9,1955
20497_WOHNORT_1,20497,Truninger_René_1967_09_01,8307,Effretikon,,,,,,
20501_WOHNORT_1,20501,Pflugshaupt_Elisabeth_1961_06_03,8624,Bertschikon,,,,,,
20503_WOHNORT_1,20503,Metz_Jean_1921_11_29,,Regensdorf,26,5,1975,3,5,1987
20503_WOHNORT_2,20503,Metz_Jean_1921_11_29,,Regensdorf,29,11,1991,29,11,1991
20504_WOHNORT_1,20504,Bollinger_Christoph_1892__,,Rüti (ZH),14,5,1923,10,12,1928
20505_WOHNORT_1,20505,Nägeli_Wilhelm_1773__,,Zürich,9,12,1816,29,9,1832
20508_WOHNORT_2,20508,Wagner_Willy_1913_03_02,,Uster,13,8,2000,13,8,2000
20508_WOHNORT_1,20508,Wagner_Willy_1913_03_02,,Zürich,30,4,1951,14,9,1959
20509_WOHNORT_2,20509,Wehrli_Heinrich_1834_03_14,,Zürich,1,1,1904,1,1,1904
20509_WOHNORT_1,20509,Wehrli_Heinrich_1834_03_14,,Zürich,15,5,1893,24,5,1908
20510_WOHNORT_2,20510,Heeb_Friedrich_1884_04_01,8004 (Zürich) ,Zürich,13,5,1929,2,5,1943
20510_WOHNORT_1,20510,Heeb_Friedrich_1884_04_01,,Leutkirch (D),1,4,1884,1,4,1884
20511_WOHNORT_2,20511,Hasler_Andreas_1963_10_22,,Illnau-Effretikon,9,5,2011,,,
20511_WOHNORT_1,20511,Hasler_Andreas_1963_10_22,8308,Illnau,17,5,2015,17,5,2015
20512_WOHNORT_1,20512,Paur_Salomon_1771_12_21,,Zürich,,,1829,,,1830
20514_WOHNORT_1,20514,Romer_Martin_1964_08_12,8953,Dietikon,11,1,2016,5,5,2019
20519_WOHNORT_1,20519,Nater_Paul_1899_07_11,,Zürich,14,4,1958,7,5,1967
20519_WOHNORT_2,20519,Nater_Paul_1899_07_11,8002 (Zürich) ,Zürich,13,8,1971,13,8,1971
20520_WOHNORT_1,20520,Egg-Benes_Maria_1910_02_21,,Budapest,21,2,1910,21,2,1910
20520_WOHNORT_2,20520,Egg-Benes_Maria_1910_02_21,,Zürich,24,5,1971,29,4,1979
20522_WOHNORT_1,20522,Pfister-Esslinger_Regula_1948_11_03,,Zürich,4,5,1987,3,5,1999
20524_WOHNORT_1,20524,Hösly_Balz_1958__,8006 (Zürich) ,Zürich,6,5,1991,18,5,2003
20525_WOHNORT_1,20525,Wahlen_Denise_1958_01_03,8053,Zürich,,,,,,
20526_WOHNORT_1,20526,Hildebrand_Esther_1958_09_01,8307,Effretikon,,,,,,
20541_WOHNORT_1,20541,Nägeli_Heinrich_1824__,,Wollishofen,23,5,1887,14,5,1893
20542_WOHNORT_1,20542,Winkler_Jakob_1864_10_31,,Winterthur-Seen,29,5,1905,8,5,1932
20555_WOHNORT_1,20555,Kern_Heinrich_1853_05_15,,Bülach,15,5,1853,15,5,1853
20555_WOHNORT_5,20555,Kern_Heinrich_1853_05_15,,Zürich,,,1900,24,5,1908
20555_WOHNORT_6,20555,Kern_Heinrich_1853_05_15,,Zihlschlacht-Sitterdorf,18,10,1923,18,10,1923
20555_WOHNORT_2,20555,Kern_Heinrich_1853_05_15,,,15,5,1853,15,5,1853
20555_WOHNORT_4,20555,Kern_Heinrich_1853_05_15,,Bülach,4,5,1896,,,1900
20555_WOHNORT_3,20555,Kern_Heinrich_1853_05_15,,Bülach,9,6,1884,3,5,1896
20557_WOHNORT_3,20557,Bleuler_Konrad_1847_02_20,,Zürich,29,5,1911,22,7,1917
20557_WOHNORT_2,20557,Bleuler_Konrad_1847_02_20,,Zürich,15,5,1893,28,5,1911
20557_WOHNORT_1,20557,Bleuler_Konrad_1847_02_20,,Riesbach,8,6,1884,14,5,1893
20566_WOHNORT_1,20566,Haab_Robert_1865_08_08,,Wädenswil,14,1,1895,19,5,1902
20574_WOHNORT_1,20574,Nägeli_Heinrich_1850_07_01,,Enge,1,7,1850,1,7,1850
20574_WOHNORT_3,20574,Nägeli_Heinrich_1850_07_01,,Zürich,1,1,1893,9,5,1920
20574_WOHNORT_2,20574,Nägeli_Heinrich_1850_07_01,,Enge,23,5,1881,31,12,1892
20576_WOHNORT_3,20576,Locher_Johann_Albert_1849_01_07,,Zürich,5,7,1914,5,7,1914
20576_WOHNORT_1,20576,Locher_Johann_Albert_1849_01_07,,Stallikon,7,1,1849,7,1,1849
20576_WOHNORT_2,20576,Locher_Johann_Albert_1849_01_07,,Winterthur,16,6,1879,14,5,1893
20578_WOHNORT_1,20578,Keller_Gustav_1867_11_29,,Winterthur,20,5,1902,28,5,1911
20578_WOHNORT_2,20578,Keller_Gustav_1867_11_29,,Zürich,29,5,1911,3,12,1922
20579_WOHNORT_1,20579,Benz_Hermann_1862_10_25,,Schwamendingen,29,5,1911,4,5,1919
20586_WOHNORT_3,20586,Ernst_Heinrich_1847_08_12,,Zürich,15,5,1897,9,5,1920
20586_WOHNORT_1,20586,Ernst_Heinrich_1847_08_12,,Dättlikon,12,8,1847,12,8,1847
20586_WOHNORT_2,20586,Ernst_Heinrich_1847_08_12,,Winterthur,27,5,1890,14,3,1897
20586_WOHNORT_4,20586,Ernst_Heinrich_1847_08_12,,Zürich,19,5,1920,27,3,1922
20590_WOHNORT_2,20590,Saner_Marcel_1913__,,Kilchberg (ZH),20,11,1987,20,11,1987
20590_WOHNORT_1,20590,Saner_Marcel_1913__,,Zürich,5,5,1947,13,4,1953
20594_WOHNORT_2,20594,Hofmann_Severin_1875__,,Rüti,7,9,1939,7,9,1939
20594_WOHNORT_1,20594,Hofmann_Severin_1875__,,Rüti,14,5,1934,2,4,1939
20598_WOHNORT_1,20598,Arquint_Paul_1881__,,Richterswil,19,5,1920,13,9,1920
20599_WOHNORT_1,20599,Dörfler_Emil_1900_05_18,,Oberrieden,3,11,1952,7,5,1967
20600_WOHNORT_1,20600,Ribary_Ernst_1899__,,Egg (Esslingen),30,4,1951,8,5,1955
20605_WOHNORT_1,20605,Wolf_Eugen_1917__,,Russikon,27,5,1963,7,5,1967
20606_WOHNORT_1,20606,Snell_Johann_Philipp_Ludwig_1785_04_06,,"Idstein (Hessen, Deutschland)",6,4,1785,6,4,1785
20606_WOHNORT_2,20606,Snell_Johann_Philipp_Ludwig_1785_04_06,,Küsnacht (ZH),6,8,1832,20,10,1834
20606_WOHNORT_3,20606,Snell_Johann_Philipp_Ludwig_1785_04_06,,Küsnacht (ZH),5,7,1854,5,7,1854
20609_WOHNORT_2,20609,Schellenberg_Johann_Jakob_1830_04_17,,Aathal (Seegräben),27,5,1890,14,5,1893
20609_WOHNORT_1,20609,Schellenberg_Johann_Jakob_1830_04_17,,Aathal (Seegräben),14,4,1868,13,6,1869
20610_WOHNORT_1,20610,Schellenberg_Hans_Jakob_1825_04_10,,Bussenhausen (Pfäffikon),29,3,1870,16,6,1872
20610_WOHNORT_2,20610,Schellenberg_Hans_Jakob_1825_04_10,,Pfäffikon,4,4,1900,4,4,1900
20613_WOHNORT_1,20613,Isler_Heinrich___,,Pfäffikon,14,6,1869,16,6,1872
20614_WOHNORT_1,20614,Näf_Johann_Rudolf___,,Pfäffikon,19,9,1839,15,7,1863
20615_WOHNORT_1,20615,Bietenholz_Ferdinand_1831__,,Pfäffikon,27,5,1890,27,12,1898
20616_WOHNORT_1,20616,Wuhrmann_Johann_Ulrich___,,Pfäffikon,14,6,1869,22,1,1870
20617_WOHNORT_1,20617,Braunschweiler_Jakob_1873__,,Illnau,19,5,1920,28,4,1935
20617_WOHNORT_2,20617,Braunschweiler_Jakob_1873__,,Effretikon,26,5,1963,26,5,1963
20618_WOHNORT_1,20618,Toscano_Edy_1927_03_20,,Mesocco,20,3,1927,20,3,1927
20618_WOHNORT_2,20618,Toscano_Edy_1927_03_20,,Illnau-Effretikon,26,5,1975,5,5,1991
20620_WOHNORT_1,20620,Jegen_Anton_1931_03_09,,Effretikon,8,5,1967,23,5,1971
20620_WOHNORT_2,20620,Jegen_Anton_1931_03_09,,Illnau-Effretikon,24,5,1971,25,5,1975
20629_WOHNORT_3,20629,Walter_Emil_1872_01_29,,Zürich,29,5,1911,12,5,1929
20629_WOHNORT_1,20629,Walter_Emil_1872_01_29,,"Klein Paschleben (D, Anhalt)",29,1,1872,29,1,1872
20629_WOHNORT_2,20629,Walter_Emil_1872_01_29,,Winterthur,20,5,1902,28,5,1911
20630_WOHNORT_1,20630,Streuli_Adolf_1868_08_25,,Horgen,25,8,1868,25,8,1868
20630_WOHNORT_2,20630,Streuli_Adolf_1868_08_25,,Zürich,23,7,1917,28,4,1935
20631_WOHNORT_1,20631,Ottiker_Friedrich_1865_02_11,,Bauma,8,5,1899,22,7,1917
20631_WOHNORT_2,20631,Ottiker_Friedrich_1865_02_11,,Zürich,23,7,1917,26,8,1929
20632_WOHNORT_1,20632,Mousson_Heinrich_1866_02_02,,Zürich,29,5,1905,12,5,1929
20632_WOHNORT_2,20632,Mousson_Heinrich_1866_02_02,,Zollikon,5,4,1944,5,4,1944
20633_WOHNORT_1,20633,Wettstein_Oskar_1866_03_26,,Zürich,20,5,1902,28,4,1935
20635_WOHNORT_1,20635,Maurer_Rudolf_1872_03_24,,Rieden-Walliselllen,24,3,1872,24,3,1872
20635_WOHNORT_2,20635,Maurer_Rudolf_1872_03_24,,Rieden-Walliselllen,13,5,1920,30,3,1939
20640_WOHNORT_1,20640,Buschor_Ernst_1943_07_12,,Altstätten,12,7,1943,12,7,1943
20641_WOHNORT_1,20641,Heusser_Jakob_1895_03_14,,Uster,14,3,1895,14,3,1895
20641_WOHNORT_2,20641,Heusser_Jakob_1895_03_14,,Zürich,3,5,1943,26,5,1963
20641_WOHNORT_3,20641,Heusser_Jakob_1895_03_14,8044 (Zürich) ,Zürich,12,3,1989,12,3,1989
20646_WOHNORT_1,20646,Sulzer_Melchior_Friedrich_1791_11_29,,Winterthur,29,11,1791,29,11,1791
20646_WOHNORT_2,20646,Sulzer_Melchior_Friedrich_1791_11_29,,Hausen am Albis,15,9,1853,15,9,1853
20647_WOHNORT_1,20647,Zollinger_Johann_Kaspar_1820_04_23,,Uetikon am See,31,5,1854,30,5,1858
20647_WOHNORT_2,20647,Zollinger_Johann_Kaspar_1820_04_23,,Winterthur,4,5,1864,29,4,1877
20650_WOHNORT_1,20650,Burkhard_Diethelm_1869_07_14,,Herrliberg,14,7,1869,14,7,1869
20650_WOHNORT_2,20650,Burkhard_Diethelm_1869_07_14,,Feldbach-Hombrechtikon,,,1905,23,7,1917
20650_WOHNORT_3,20650,Burkhard_Diethelm_1869_07_14,,Feldbach-Hombrechtikon,23,7,1917,2,9,1926
20651_WOHNORT_1,20651,Bachtler_Heinz_1917_11_15,,Solothurn,15,11,1917,15,11,1917
20651_WOHNORT_2,20651,Bachtler_Heinz_1917_11_15,,Zürich,27,5,1963,24,5,1971
20651_WOHNORT_3,20651,Bachtler_Heinz_1917_11_15,,Fällanden,25,5,1971,25,5,1975
20651_WOHNORT_4,20651,Bachtler_Heinz_1917_11_15,8118 (Fällanden) ,Pfaffhausen (Fällanden),3,4,2012,3,4,2012
20653_WOHNORT_1,20653,Bockhorn_Rudolf_1917_04_15,,Zürich,25,5,1970,4,11,1974
20653_WOHNORT_2,20653,Bockhorn_Rudolf_1917_04_15,8053 (Zürich) ,Zürich,23,6,2006,23,6,2006
20654_WOHNORT_1,20654,Daeniker_Hans_Ulrich_1924_12_19,8702,Zollikon,19,12,1983,3,5,1987
20655_WOHNORT_1,20655,Greminger_Walter_1917__,,Zürich,3,5,1943,4,5,1947
20656_WOHNORT_1,20656,Diener_Hanspeter_1923_12_04,,Hinwil,4,12,1923,4,12,1923
20656_WOHNORT_2,20656,Diener_Hanspeter_1923_12_04,,Zürich,7,6,1971,5,7,1982
20656_WOHNORT_3,20656,Diener_Hanspeter_1923_12_04,8002 (Zürich) ,Zürich,26,10,2001,26,10,2001
20657_WOHNORT_1,20657,Gucker_Adolf_1918_05_17,,Zürich,31,1,1977,13,6,1982
20658_WOHNORT_1,20658,Heller_Hermann_1925__,,Hombrechtikon,30,4,1979,12,12,1983
20659_WOHNORT_1,20659,Schlumpf_Alfred_1918_05_24,,Dietikon,24,5,1971,25,5,1975
20660_WOHNORT_1,20660,Burri_Joseph_1887_07_10,,Kriens,10,7,1887,10,7,1887
20660_WOHNORT_2,20660,Burri_Joseph_1887_07_10,,Winterthur,19,5,1920,13,5,1923
20660_WOHNORT_3,20660,Burri_Joseph_1887_07_10,,Zürich,2,11,1956,2,11,1956
20662_WOHNORT_1,20662,Enderli_Johann_1823_07_10,,Unter-Illnau,17,8,1874,16,6,1884
20668_WOHNORT_1,20668,Balsiger_Hermann_1876_09_24,,Zürich,15,11,1909,18,5,1920
20671_WOHNORT_1,20671,Achermann_Arnold_1890_10_,,Oerlikon,9,5,1932,28,4,1935
20671_WOHNORT_2,20671,Achermann_Arnold_1890_10_,,Zürich,29,4,1935,2,5,1943
20671_WOHNORT_3,20671,Achermann_Arnold_1890_10_,,Zürich,,12,1970,,12,1970
20672_WOHNORT_1,20672,Spörri_Johann_Jakob_1830_06_26,,Bäretswil,17,11,1884,26,5,1890
20672_WOHNORT_2,20672,Spörri_Johann_Jakob_1830_06_26,,Bäretswil,8,5,1899,22,10,1900
20674_WOHNORT_1,20674,Spörri_Theophil_1841_02_26,,Wald (ZH),16,5,1885,26,5,1890
20678_WOHNORT_1,20678,Landis_Eduard_1823_01_03,,Dietikon,28,5,1866,13,6,1869
20678_WOHNORT_2,20678,Landis_Eduard_1823_01_03,,Dietikon,24,10,1886,24,10,1886
20679_WOHNORT_1,20679,Landis_Eduard_1856__,,Dietikon,25,5,1914,18,5,1920
20681_WOHNORT_1,20681,Blattmann_Johannes_1771__,,Wädenswil,18,12,1830,24,10,1834
20682_WOHNORT_1,20682,Fenner_Heinrich_1814_01_16,,Forch,16,1,1814,16,1,1814
20682_WOHNORT_2,20682,Fenner_Heinrich_1814_01_16,,Zürich,,,1864,,,1867
20682_WOHNORT_3,20682,Fenner_Heinrich_1814_01_16,,Winterthur,,,1869,,,1869
20682_WOHNORT_4,20682,Fenner_Heinrich_1814_01_16,,Zürich,27,4,1891,27,4,1891
20683_WOHNORT_1,20683,Scherer_Johann_Jakob_1825_11_14,,Winterthur,26,5,1862,13,6,1869
20684_WOHNORT_1,20684,Widmer_Hans_1889_08_08,,Winterthur-Töss,9,5,1932,22,3,1937
20685_WOHNORT_1,20685,Geilinger_Rudolf_1848_05_06,,Winterthur,18,8,1879,23,1,1911
20687_WOHNORT_1,20687,Biedermann_Andreas_1745__,,Winterthur,13,12,1810,1,6,1815
20688_WOHNORT_1,20688,Knöpfli_Hans-Rudolf_1966_11_21,,Schaffhausen,,,1966,,,1966
20688_WOHNORT_2,20688,Knöpfli_Hans-Rudolf_1966_11_21,8400 (Winterthur) ,Winterthur,1,10,2018,5,5,2019
20689_WOHNORT_1,20689,Lange_Friedrich_Albert_1828_09_28,,Wald (Rheinland) DE,28,9,1828,28,9,1828
20689_WOHNORT_2,20689,Lange_Friedrich_Albert_1828_09_28,,Winterthur,16,5,1870,16,6,1872
20689_WOHNORT_3,20689,Lange_Friedrich_Albert_1828_09_28,,Marburg DE,21,11,1875,21,11,1875
20690_WOHNORT_1,20690,Meyer_Jakob_Friedrich_1807__,,Winterthur,18,5,1842,23,5,1850
20691_WOHNORT_1,20691,Pfenninger_Johann_Jakob___,,Unterstrass,31,5,1854,,,1864
20691_WOHNORT_2,20691,Pfenninger_Johann_Jakob___,,Enge,,,1864,13,6,1869
20693_WOHNORT_1,20693,Sigrist_Johann_Ulrich_1860__,,Grüningen,4,5,1896,28,5,1911
20693_WOHNORT_2,20693,Sigrist_Johann_Ulrich_1860__,,Zürich,13,5,1922,13,5,1922
20693_WOHNORT_3,20693,Sigrist_Johann_Ulrich_1860__,,Grüningen,,,1860,,,1860
20694_WOHNORT_1,20694,Stutz_Ernst_1903_04_11,,Bäretswil,3,5,1943,23,5,1971
20695_WOHNORT_1,20695,Ribi_Ulrich_1871_09_14,,Seebach,25,5,1908,28,5,1911
20695_WOHNORT_2,20695,Ribi_Ulrich_1871_09_14,,Zürich,29,5,1911,24,5,1914
20695_WOHNORT_3,20695,Ribi_Ulrich_1871_09_14,,Zürich,23,7,1917,16,5,1926
20695_WOHNORT_4,20695,Ribi_Ulrich_1871_09_14,,Zürich,9,5,1932,16,2,1933
20695_WOHNORT_5,20695,Ribi_Ulrich_1871_09_14,,Ermatingen,14,9,1871,14,9,1871
20702_WOHNORT_1,20702,Fischer_Jakob_1855__,,Bäretswil,27,12,1900,28,5,1911
20704_WOHNORT_1,20704,Bünzli_Johannes_1853_09_19,,Bäretswil,27,5,1890,13,5,1923
20705_WOHNORT_1,20705,Walder_Reinhold_1867_10_20,,Bäretswil,19,5,1920,7,5,1928
20707_WOHNORT_1,20707,Gnehm_Max_1931_09_18,,Bäretswil,26,5,1975,10,1,1977
20709_WOHNORT_1,20709,Ott_Martin_1955_06_18,,Bäretswil,4,5,1987,23,2,1998
20710_WOHNORT_1,20710,Fischer_Gerhard_1951_06_14,8344,Bäretswil,,,,,,
20711_WOHNORT_1,20711,Hürlimann_Theodor_1875__,,Bäretswil,23,7,1917,2,4,1939
20712_WOHNORT_2,20712,Guyer_Johann_Rudolf_1803_01_09,,Neuthal (Bäretswil,9,1,1876,9,1,1876
20712_WOHNORT_1,20712,Guyer_Johann_Rudolf_1803_01_09,,Neuthal (Bäretswil),26,5,1862,13,6,1869
20712_WOHNORT_3,20712,Guyer_Johann_Rudolf_1803_01_09,,Bauma,9,1,1803,9,1,1803
20713_WOHNORT_1,20713,Guyer-Zeller_Adolf_1839_05_01,,Neuthal (Bäretswil),1,5,1839,1,5,1839
20713_WOHNORT_2,20713,Guyer-Zeller_Adolf_1839_05_01,,Zürich,14,5,1869,7,1,1889
20714_WOHNORT_1,20714,Wolfensperger_David_1803_04_24,,Bäretswil,19,9,1839,25,5,1862
20716_WOHNORT_1,20716,Gassmann_Arthur_1930__,8057 (Zürich) ,Zürich,28,4,1980,29,5,1983
20717_WOHNORT_1,20717,Höner_Fritz_1921__,,Winterthur,8,1,1973,29,5,1983
20718_WOHNORT_1,20718,Remund_Paul_1927_07_08,,Wallisellen,26,5,1975,5,5,1991
20719_WOHNORT_1,20719,Gugerli_Ernst_1911_06_28,,Aesch (ZH),3,4,1939,26,5,1963
20721_WOHNORT_2,20721,Debrunner_Emil_1870__,8006 (Zürich) ,Zürich,1,1,1926,1,1,1926
20721_WOHNORT_1,20721,Debrunner_Emil_1870__,,Zürich,25,5,1908,18,5,1920
20722_WOHNORT_1,20722,Dolder_Emil_1860__,,Zürich,29,5,1905,22,7,1917
20722_WOHNORT_2,20722,Dolder_Emil_1860__,8006 (Zürich) ,Zürich,23,7,1917,16,5,1926
20723_WOHNORT_1,20723,Casserini_Josef_1880__,,Bäretswil,19,5,1920,5,12,1938
20724_WOHNORT_1,20724,Erismann_Friedrich_1842_11_24,,Zürich,20,5,1902,24,5,1914
20725_WOHNORT_1,20725,Wottle_Kurt_1925__,8400 (Winterthur) ,Winterthur,5,12,1983,7,5,1995
20726_WOHNORT_1,20726,Wunderli_Karl_Jakob_1881_11_21,,Winterthur,23,7,1917,16,5,1926
20727_WOHNORT_1,20727,Bohli_Edi_1928_09_09,,Lufingen,30,5,1983,22,8,1983
20727_WOHNORT_2,20727,Bohli_Edi_1928_09_09,,Zürich,23,11,1998,23,11,1998
