ID_PARTEI_NEW,ID_EINSITZ_NEW,ID_PERSON_NEW,ID_PERSON,PARTEIBEZEICHNUNG,FRAKTION,DATUM_VON_TAG,DATUM_VON_MONAT,DATUM_VON_JAHR,DATUM_BIS_TAG,DATUM_BIS_MONAT,DATUM_BIS_JAHR
21180_EINSITZ_1_PARTEI_1,21180_EINSITZ_1,21180,Zürrer_Emil_1830_10_26,,,,,,,,
21181_EINSITZ_1_PARTEI_1,21181_EINSITZ_1,21181,Leuzinger_Romana_1956_03_31,SP,,19,5,2003,9,9,
21182_EINSITZ_1_PARTEI_1,21182_EINSITZ_1,21182,Schinz_Hans_Caspar_1792_05_16,,,,,,,,
21184_EINSITZ_1_PARTEI_1,21184_EINSITZ_1,21184,Rutz_Gregor_1972_10_12,SVP,,9,5,2011,25,11,2012
21187_EINSITZ_3_PARTEI_1,21187_EINSITZ_3,21187,Graf_Eduard_1850__,,,,,,,,
21187_EINSITZ_1_PARTEI_1,21187_EINSITZ_1,21187,Graf_Eduard_1850__,,,,,,,,
21187_EINSITZ_2_PARTEI_1,21187_EINSITZ_2,21187,Graf_Eduard_1850__,,,,,,,,
21189_EINSITZ_1_PARTEI_1,21189_EINSITZ_1,21189,Dalcher_Pierre_1961_03_14,SVP,,9,5,2011,,,
21194_EINSITZ_1_PARTEI_1,21194_EINSITZ_1,21194,Zollinger_Martin_1944_01_23,FDP,,6,5,1991,15,12,1997
21195_EINSITZ_1_PARTEI_1,21195_EINSITZ_1,21195,Schütz_Alfred_1920_06_18,BGB,,27,4,1959,23,5,1971
21196_EINSITZ_1_PARTEI_1,21196_EINSITZ_1,21196,Rappold_Niklaus_1901_07_28,F,,27,4,1959,23,5,1971
21197_EINSITZ_1_PARTEI_1,21197_EINSITZ_1,21197,Walder_Karl_Felix_1821_08_24,,,,,,,,
21197_EINSITZ_2_PARTEI_1,21197_EINSITZ_2,21197,Walder_Karl_Felix_1821_08_24,,,,,,,,
21197_EINSITZ_3_PARTEI_1,21197_EINSITZ_3,21197,Walder_Karl_Felix_1821_08_24,,,,,,,,
21198_EINSITZ_1_PARTEI_1,21198_EINSITZ_1,21198,Gubser_Albert_1901_11_24,Ch,,9,5,1955,7,5,1967
21200_EINSITZ_1_PARTEI_1,21200_EINSITZ_1,21200,Schoch_Max_1890_05_24,F,,5,5,1947,26,5,1963
21204_EINSITZ_1_PARTEI_1,21204_EINSITZ_1,21204,Mettier_Hans_1851_09_29,,,,,,,,
21205_EINSITZ_2_PARTEI_1,21205_EINSITZ_2,21205,Suter_Heinrich_1830__,,,,,,,,
21205_EINSITZ_1_PARTEI_1,21205_EINSITZ_1,21205,Suter_Heinrich_1830__,,,,,,,,
21206_EINSITZ_1_PARTEI_1,21206_EINSITZ_1,21206,Kämmer_Franz_1815__,,,,,,,,
21206_EINSITZ_2_PARTEI_1,21206_EINSITZ_2,21206,Kämmer_Franz_1815__,,,,,,,,
21206_EINSITZ_3_PARTEI_1,21206_EINSITZ_3,21206,Kämmer_Franz_1815__,,,,,,,,
21208_EINSITZ_2_PARTEI_1,21208_EINSITZ_2,21208,Dubs_Jakob_1822_07_26,,,,,,,,
21208_EINSITZ_3_PARTEI_1,21208_EINSITZ_3,21208,Dubs_Jakob_1822_07_26,,,,,,,,
21208_EINSITZ_1_PARTEI_1,21208_EINSITZ_1,21208,Dubs_Jakob_1822_07_26,,,,,,,,
21210_EINSITZ_1_PARTEI_1,21210_EINSITZ_1,21210,Bollier_Hans_Rudolf_1815_05_17,,,,,,,,
21210_EINSITZ_3_PARTEI_1,21210_EINSITZ_3,21210,Bollier_Hans_Rudolf_1815_05_17,,,,,,,,
21210_EINSITZ_4_PARTEI_1,21210_EINSITZ_4,21210,Bollier_Hans_Rudolf_1815_05_17,,,,,,,,
21210_EINSITZ_2_PARTEI_1,21210_EINSITZ_2,21210,Bollier_Hans_Rudolf_1815_05_17,L,,,,,,,
21211_EINSITZ_1_PARTEI_1,21211_EINSITZ_1,21211,Geistlich_Andreas_1962_08_14,FDP,,9,5,2011,26,4,2021
21215_EINSITZ_1_PARTEI_1,21215_EINSITZ_1,21215,Te_Yiea_Wey_1983__,FDP,FDP,3,5,2021,,,
21216_EINSITZ_1_PARTEI_1,21216_EINSITZ_1,21216,Schmid_Roman_1984_09_16,SVP,,9,5,2011,,,
21227_EINSITZ_1_PARTEI_1,21227_EINSITZ_1,21227,Hungerbühler_Hugo_1924_02_14,Ch,,27,4,1959,12,5,1971
21227_EINSITZ_1_PARTEI_2,21227_EINSITZ_1,21227,Hungerbühler_Hugo_1924_02_14,CVP,,13,5,1971,25,5,1975
21228_EINSITZ_1_PARTEI_1,21228_EINSITZ_1,21228,Rordorf_Salomon_1771_02_23,,,,,,,,
21229_EINSITZ_1_PARTEI_1,21229_EINSITZ_1,21229,Rordorf_Heinrich_1808_03_20,,,,,,,,
21231_EINSITZ_2_PARTEI_1,21231_EINSITZ_2,21231,Leutenegger_Werner_F._1918_07_06,SVP/BGB,,24,5,1971,20,2,1977
21231_EINSITZ_1_PARTEI_1,21231_EINSITZ_1,21231,Leutenegger_Werner_F._1918_07_06,BGB,,27,4,1959,23,5,1971
21233_EINSITZ_1_PARTEI_1,21233_EINSITZ_1,21233,Hauri_Heinz_1923_01_12,FDP,,26,5,1975,28,2,1977
21234_EINSITZ_1_PARTEI_1,21234_EINSITZ_1,21234,Frey_Ulrich_1780__,,,,,,,,
21237_EINSITZ_1_PARTEI_1,21237_EINSITZ_1,21237,Escher_(v._Luchs)_Hartmann_Friedrich_1763_10_06,,,,,,,,
21237_EINSITZ_3_PARTEI_1,21237_EINSITZ_3,21237,Escher_(v._Luchs)_Hartmann_Friedrich_1763_10_06,,,,,,,,
21237_EINSITZ_2_PARTEI_1,21237_EINSITZ_2,21237,Escher_(v._Luchs)_Hartmann_Friedrich_1763_10_06,,,,,,,,
21238_EINSITZ_1_PARTEI_1,21238_EINSITZ_1,21238,Pestalozzi_Hans_Jakob_1749_10_08,,,,,,,,
21238_EINSITZ_2_PARTEI_1,21238_EINSITZ_2,21238,Pestalozzi_Hans_Jakob_1749_10_08,,,,,,,,
21241_EINSITZ_1_PARTEI_1,21241_EINSITZ_1,21241,Ziegler_Leonhard_1782_03_02,,,,,,,,
21242_EINSITZ_1_PARTEI_1,21242_EINSITZ_1,21242,Meiss_Gottfried_1784_10_02,,,,,,,,
21243_EINSITZ_1_PARTEI_1,21243_EINSITZ_1,21243,Escher_(v._Luchs)_Friedrich_Ludwig_1787_12_26,,,,,,,,
21244_EINSITZ_2_PARTEI_1,21244_EINSITZ_2,21244,Nüscheler_David_1792_08_20,,,,,,,,
21244_EINSITZ_1_PARTEI_1,21244_EINSITZ_1,21244,Nüscheler_David_1792_08_20,,,,,,,,
21245_EINSITZ_3_PARTEI_1,21245_EINSITZ_3,21245,Mousson_Johann_Heinrich_Emanuel_1803_09_28,,,,,,,,
21245_EINSITZ_4_PARTEI_1,21245_EINSITZ_4,21245,Mousson_Johann_Heinrich_Emanuel_1803_09_28,,,,,,,,
21245_EINSITZ_2_PARTEI_1,21245_EINSITZ_2,21245,Mousson_Johann_Heinrich_Emanuel_1803_09_28,,,,,,,,
21245_EINSITZ_1_PARTEI_1,21245_EINSITZ_1,21245,Mousson_Johann_Heinrich_Emanuel_1803_09_28,,,,,,,,
21246_EINSITZ_1_PARTEI_1,21246_EINSITZ_1,21246,Mousson_Georg_1833_12_09,,,,,,,,
21254_EINSITZ_1_PARTEI_1,21254_EINSITZ_1,21254,Bremi_Ulrich_1929_11_06,FDP,,27,5,1963,22,12,1975
21256_EINSITZ_1_PARTEI_1,21256_EINSITZ_1,21256,Ott_Hans_Rudolf_1751_09_22,,,,,,,,
21259_EINSITZ_1_PARTEI_1,21259_EINSITZ_1,21259,Ott_Fritz_1929__,FPS,,30,11,1998,30,5,1999
21260_EINSITZ_1_PARTEI_1,21260_EINSITZ_1,21260,Ottiker_Johann_Wilpert_1825__,,,,,,,,
21261_EINSITZ_1_PARTEI_1,21261_EINSITZ_1,21261,Ottinger_Walter_1895__,Sozialdemokratische Liste,,17,5,1926,12,5,1929
21261_EINSITZ_1_PARTEI_2,21261_EINSITZ_1,21261,Ottinger_Walter_1895__,S,,13,5,1929,4,11,1929
21265_EINSITZ_2_PARTEI_1,21265_EINSITZ_2,21265,Pestalozzi_Salomon_1781_07_01,,,,,,,,
21265_EINSITZ_1_PARTEI_1,21265_EINSITZ_1,21265,Pestalozzi_Salomon_1781_07_01,,,,,,,,
21269_EINSITZ_1_PARTEI_1,21269_EINSITZ_1,21269,Pestalozzi_Salomon_1753_06_15,,,,,,,,
21269_EINSITZ_2_PARTEI_1,21269_EINSITZ_2,21269,Pestalozzi_Salomon_1753_06_15,,,,,,,,
21275_EINSITZ_1_PARTEI_1,21275_EINSITZ_1,21275,Mäder_Hans_Heinrich___,,,,,,,,
21277_EINSITZ_5_PARTEI_1,21277_EINSITZ_5,21277,Pestalozzi_Hans_Konrad_1793_03_30,,,,,,,,
21277_EINSITZ_7_PARTEI_1,21277_EINSITZ_7,21277,Pestalozzi_Hans_Konrad_1793_03_30,,,,,,,,
21277_EINSITZ_1_PARTEI_1,21277_EINSITZ_1,21277,Pestalozzi_Hans_Konrad_1793_03_30,,,,,,,,
21277_EINSITZ_2_PARTEI_1,21277_EINSITZ_2,21277,Pestalozzi_Hans_Konrad_1793_03_30,,,,,,,,
21277_EINSITZ_3_PARTEI_1,21277_EINSITZ_3,21277,Pestalozzi_Hans_Konrad_1793_03_30,,,,,,,,
21277_EINSITZ_4_PARTEI_1,21277_EINSITZ_4,21277,Pestalozzi_Hans_Konrad_1793_03_30,,,,,,,,
21277_EINSITZ_6_PARTEI_1,21277_EINSITZ_6,21277,Pestalozzi_Hans_Konrad_1793_03_30,,,,,,,,
21278_EINSITZ_1_PARTEI_1,21278_EINSITZ_1,21278,Pestalozzi_Friedrich_Salomon_1813__,,,,,,,,
21280_EINSITZ_1_PARTEI_1,21280_EINSITZ_1,21280,Pestalozzi_Johannes_1799__,,,,,,,,
21281_EINSITZ_2_PARTEI_1,21281_EINSITZ_2,21281,Pestalozzi_Hans_Kaspar_1770__,,,,,,,,
21281_EINSITZ_1_PARTEI_1,21281_EINSITZ_1,21281,Pestalozzi_Hans_Kaspar_1770__,,,,,,,,
21283_EINSITZ_3_PARTEI_2,21283_EINSITZ_3,21283,Werder_Friedrich_1869__,D,,13,5,1929,28,4,1935
21283_EINSITZ_3_PARTEI_1,21283_EINSITZ_3,21283,Werder_Friedrich_1869__,Demokratische Liste,,23,7,1917,12,5,1929
21283_EINSITZ_4_PARTEI_1,21283_EINSITZ_4,21283,Werder_Friedrich_1869__,D,,29,4,1935,1,8,1941
21283_EINSITZ_1_PARTEI_1,21283_EINSITZ_1,21283,Werder_Friedrich_1869__,,,,,,,,
21283_EINSITZ_2_PARTEI_1,21283_EINSITZ_2,21283,Werder_Friedrich_1869__,,,,,,,,
21284_EINSITZ_1_PARTEI_1,21284_EINSITZ_1,21284,Welti_Erika_1936__,EVP,,4,5,1987,5,5,1991
21285_EINSITZ_2_PARTEI_1,21285_EINSITZ_2,21285,Wismer-Dietschi_Konrad_1851__,,,,,,,,
21285_EINSITZ_1_PARTEI_1,21285_EINSITZ_1,21285,Wismer-Dietschi_Konrad_1851__,,,,,,,,
21288_EINSITZ_1_PARTEI_1,21288_EINSITZ_1,21288,Oeri_Johannes_1781_07_,,,,,,,,
21288_EINSITZ_2_PARTEI_1,21288_EINSITZ_2,21288,Oeri_Johannes_1781_07_,,,,,,,,
21289_EINSITZ_1_PARTEI_1,21289_EINSITZ_1,21289,Fries_Johann_Jakob_1801_11_01,,,,,,,,
21289_EINSITZ_2_PARTEI_1,21289_EINSITZ_2,21289,Fries_Johann_Jakob_1801_11_01,,,,,,,,
21291_EINSITZ_1_PARTEI_1,21291_EINSITZ_1,21291,Strässler_Johann_Jakob_1796__,,,,,,,,
21295_EINSITZ_1_PARTEI_1,21295_EINSITZ_1,21295,Schellenberg_Kurt_1939_03_10,FDP,,30,4,1979,30,5,1999
21296_EINSITZ_1_PARTEI_1,21296_EINSITZ_1,21296,Kuhn_Manfred_1930_11_07,L,,27,4,1959,26,5,1963
21298_EINSITZ_1_PARTEI_1,21298_EINSITZ_1,21298,Wintsch_Gottlieb_1822_05_24,,,,,,,,
21299_EINSITZ_2_PARTEI_1,21299_EINSITZ_2,21299,Meyer_Jean_1923__,LdU,,24,5,1971,29,5,1983
21299_EINSITZ_1_PARTEI_1,21299_EINSITZ_1,21299,Meyer_Jean_1923__,LdU,,8,5,1967,23,5,1971
21303_EINSITZ_1_PARTEI_1,21303_EINSITZ_1,21303,Wolff_Max_1893_01_05,D,,5,5,1947,8,9,1947
21304_EINSITZ_1_PARTEI_1,21304_EINSITZ_1,21304,Huber_Armin_1923_12_27,S,,13,1,1964,25,5,1975
21306_EINSITZ_1_PARTEI_1,21306_EINSITZ_1,21306,Studer_Hans_1906_06_04,B,,29,4,1935,29,4,1951
21308_EINSITZ_1_PARTEI_1,21308_EINSITZ_1,21308,Bertheau_Theodor_1869_07_05,,,,,,,,
21309_EINSITZ_1_PARTEI_1,21309_EINSITZ_1,21309,Hochuli_Willy_1915_06_13,D,,27,5,1963,23,5,1971
21309_EINSITZ_1_PARTEI_2,21309_EINSITZ_1,21309,Hochuli_Willy_1915_06_13,F+D,,24,5,1971,25,5,1975
21310_EINSITZ_2_PARTEI_1,21310_EINSITZ_2,21310,Lutz_Jakob_1845_04_30,,,,,,,,
21310_EINSITZ_3_PARTEI_1,21310_EINSITZ_3,21310,Lutz_Jakob_1845_04_30,D,,,,,,,
21310_EINSITZ_1_PARTEI_1,21310_EINSITZ_1,21310,Lutz_Jakob_1845_04_30,,,,,,,,
21312_EINSITZ_3_PARTEI_1,21312_EINSITZ_3,21312,Lutz_Otto_1875_03_02,Demokratische Liste,,23,7,1917,16,5,1926
21312_EINSITZ_1_PARTEI_1,21312_EINSITZ_1,21312,Lutz_Otto_1875_03_02,,,,,,,,
21312_EINSITZ_2_PARTEI_1,21312_EINSITZ_2,21312,Lutz_Otto_1875_03_02,,,,,,,,
21313_EINSITZ_1_PARTEI_1,21313_EINSITZ_1,21313,Albrecht_Heinrich_1903__,L,,5,5,1947,29,4,1951
21315_EINSITZ_1_PARTEI_1,21315_EINSITZ_1,21315,Wolf_Gottfried_1847_10_12,,,,,,,,
21315_EINSITZ_2_PARTEI_1,21315_EINSITZ_2,21315,Wolf_Gottfried_1847_10_12,,,,,,,,
21320_EINSITZ_1_PARTEI_1,21320_EINSITZ_1,21320,Schauberg_Wilhelm_Rudolf_1844_10_20,,,,,,,,
21324_EINSITZ_3_PARTEI_1,21324_EINSITZ_3,21324,Salzmann_Jakob_1805_12_11,,,,,,,,
21324_EINSITZ_1_PARTEI_1,21324_EINSITZ_1,21324,Salzmann_Jakob_1805_12_11,,,,,,,,
21324_EINSITZ_2_PARTEI_1,21324_EINSITZ_2,21324,Salzmann_Jakob_1805_12_11,,,,,,,,
21329_EINSITZ_1_PARTEI_1,21329_EINSITZ_1,21329,Ingold_Hans_1923_06_24,V+H,,24,5,1971,25,5,1975
21331_EINSITZ_1_PARTEI_1,21331_EINSITZ_1,21331,Jäckli_Heinrich_1915_12_22,E,,27,5,1963,23,5,1971
21331_EINSITZ_2_PARTEI_1,21331_EINSITZ_2,21331,Jäckli_Heinrich_1915_12_22,E,,24,5,1971,3,12,1973
21334_EINSITZ_1_PARTEI_1,21334_EINSITZ_1,21334,Jagmetti_Riccardo_1896_12_03,F,,5,5,1947,26,4,1959
21336_EINSITZ_1_PARTEI_1,21336_EINSITZ_1,21336,Jagmetti_Riccardo_1929_06_18,FDP,,24,5,1971,5,12,1983
21337_EINSITZ_1_PARTEI_1,21337_EINSITZ_1,21337,Sträuli_Peter_A._1945_04_20,SP,,2,6,1986,3,5,1987
21337_EINSITZ_2_PARTEI_1,21337_EINSITZ_2,21337,Sträuli_Peter_A._1945_04_20,SP,,4,5,1987,5,5,1991
21338_EINSITZ_1_PARTEI_1,21338_EINSITZ_1,21338,Grossmann_Hans-Peter_1923_04_29,SP,,26,5,1975,29,5,1983
21339_EINSITZ_1_PARTEI_1,21339_EINSITZ_1,21339,Bapst-Herzog_Regina_1953__,SP,,6,5,1991,18,5,2003
21343_EINSITZ_1_PARTEI_1,21343_EINSITZ_1,21343,Abegg_Johann_Jakob_1834_07_23,,,,,,,,
21343_EINSITZ_2_PARTEI_1,21343_EINSITZ_2,21343,Abegg_Johann_Jakob_1834_07_23,,,,,,,,
21347_EINSITZ_1_PARTEI_1,21347_EINSITZ_1,21347,Riedi_Anna_Maria_1962_01_05,SP,,8,5,1995,20,5,2007
21349_EINSITZ_1_PARTEI_1,21349_EINSITZ_1,21349,Wyss_Nicole_1976_03_27,AL,,6,9,2021,,,
21350_EINSITZ_1_PARTEI_1,21350_EINSITZ_1,21350,Bütikofer_Kaspar_1965_02_21,AL,,21,5,2007,30,8,2021
21351_EINSITZ_1_PARTEI_1,21351_EINSITZ_1,21351,Herczog_Andreas_1947_02_11,POCH,,26,5,1975,29,4,1979
21354_EINSITZ_1_PARTEI_1,21354_EINSITZ_1,21354,Huber-Berninger_Margit_1939_06_04,FDP,,30,5,1983,5,5,1991
21355_EINSITZ_1_PARTEI_1,21355_EINSITZ_1,21355,Nigg_Wolfgang_1934_10_21,CVP,,26,5,1975,14,4,1986
21356_EINSITZ_1_PARTEI_1,21356_EINSITZ_1,21356,Bollinger_Franz_1922_02_23,BGB,,24,5,1971,21,9,1971
21356_EINSITZ_1_PARTEI_2,21356_EINSITZ_1,21356,Bollinger_Franz_1922_02_23,SVP/BGB,,22,9,1971,25,5,1975
21359_EINSITZ_1_PARTEI_1,21359_EINSITZ_1,21359,Lais_Ruedi_1953_01_27,SP,SP,8,5,2000,3,10,2021
21363_EINSITZ_1_PARTEI_1,21363_EINSITZ_1,21363,Weber_Karl_1932_02_24,SVP,,26,5,1975,5,5,1991
21364_EINSITZ_1_PARTEI_1,21364_EINSITZ_1,21364,Arx_von_Gottlieb_1930__,L,,8,5,1967,23,5,1971
21365_EINSITZ_1_PARTEI_1,21365_EINSITZ_1,21365,Arx_von_Kurt_1921_08_16,Ch,,8,5,1967,23,5,1971
21366_EINSITZ_1_PARTEI_1,21366_EINSITZ_1,21366,Büren_von_Willy_1904__,S,,2,9,1946,4,5,1947
21366_EINSITZ_2_PARTEI_1,21366_EINSITZ_2,21366,Büren_von_Willy_1904__,S,,9,5,1949,23,5,1971
21367_EINSITZ_1_PARTEI_1,21367_EINSITZ_1,21367,Edlibach_von_Heinrich_1793_03_17,,,,,,,,
21368_EINSITZ_1_PARTEI_1,21368_EINSITZ_1,21368,Euw_von_Paul_1978__,SVP,SVP,6,5,2019,,,
21369_EINSITZ_1_PARTEI_1,21369_EINSITZ_1,21369,Felten_von_Peter_1935__,CVP,,21,4,1986,6,5,1991
21370_EINSITZ_1_PARTEI_1,21370_EINSITZ_1,21370,Gonzenbach_von_Wilhelm_1880_04_07,L,,3,4,1939,4,5,1947
21371_EINSITZ_1_PARTEI_1,21371_EINSITZ_1,21371,Meiss_von_Gottfried_1785_03_02,,,,,,,,
21371_EINSITZ_2_PARTEI_1,21371_EINSITZ_2,21371,Meiss_von_Gottfried_1785_03_02,,,,,,,,
21371_EINSITZ_3_PARTEI_1,21371_EINSITZ_3,21371,Meiss_von_Gottfried_1785_03_02,,,,,,,,
21372_EINSITZ_4_PARTEI_1,21372_EINSITZ_4,21372,Meiss_von_Gottfried_1791_04_16,,,,,,,,
21372_EINSITZ_1_PARTEI_1,21372_EINSITZ_1,21372,Meiss_von_Gottfried_1791_04_16,,,,,,,,
21372_EINSITZ_2_PARTEI_1,21372_EINSITZ_2,21372,Meiss_von_Gottfried_1791_04_16,,,,,,,,
21372_EINSITZ_3_PARTEI_1,21372_EINSITZ_3,21372,Meiss_von_Gottfried_1791_04_16,,,,,,,,
21373_EINSITZ_1_PARTEI_1,21373_EINSITZ_1,21373,Meiss_von_Hans_Conrad_1764_10_07,,,,,,,,
21373_EINSITZ_2_PARTEI_1,21373_EINSITZ_2,21373,Meiss_von_Hans_Conrad_1764_10_07,,,,,,,,
21373_EINSITZ_3_PARTEI_1,21373_EINSITZ_3,21373,Meiss_von_Hans_Conrad_1764_10_07,,,,,,,,
21373_EINSITZ_4_PARTEI_1,21373_EINSITZ_4,21373,Meiss_von_Hans_Conrad_1764_10_07,,,,,,,,
21374_EINSITZ_1_PARTEI_1,21374_EINSITZ_1,21374,Meiss_von_Teufen_Hans_1753_02_08,,,,,,,,
21374_EINSITZ_2_PARTEI_1,21374_EINSITZ_2,21374,Meiss_von_Teufen_Hans_1753_02_08,,,,,,,,
21375_EINSITZ_1_PARTEI_1,21375_EINSITZ_1,21375,Muralt_von_Hans_Konrad_1779_10_31,,,,,,,,
21375_EINSITZ_2_PARTEI_1,21375_EINSITZ_2,21375,Muralt_von_Hans_Konrad_1779_10_31,,,,,,,,
21375_EINSITZ_3_PARTEI_1,21375_EINSITZ_3,21375,Muralt_von_Hans_Konrad_1779_10_31,,,,,,,,
21375_EINSITZ_4_PARTEI_1,21375_EINSITZ_4,21375,Muralt_von_Hans_Konrad_1779_10_31,,,,,,,,
21375_EINSITZ_5_PARTEI_1,21375_EINSITZ_5,21375,Muralt_von_Hans_Konrad_1779_10_31,,,,,,,,
21375_EINSITZ_6_PARTEI_1,21375_EINSITZ_6,21375,Muralt_von_Hans_Konrad_1779_10_31,,,,,,,,
21375_EINSITZ_7_PARTEI_1,21375_EINSITZ_7,21375,Muralt_von_Hans_Konrad_1779_10_31,,,,,,,,
21376_EINSITZ_1_PARTEI_1,21376_EINSITZ_1,21376,Muralt_von_Hans_Heinrich_1803__,,,,,,,,
21376_EINSITZ_2_PARTEI_1,21376_EINSITZ_2,21376,Muralt_von_Hans_Heinrich_1803__,,,,,,,,
21376_EINSITZ_3_PARTEI_1,21376_EINSITZ_3,21376,Muralt_von_Hans_Heinrich_1803__,,,,,,,,
21376_EINSITZ_4_PARTEI_1,21376_EINSITZ_4,21376,Muralt_von_Hans_Heinrich_1803__,,,,,,,,
21377_EINSITZ_1_PARTEI_1,21377_EINSITZ_1,21377,Muralt_von_Leonhard_1778_01_13,,,,,,,,
21378_EINSITZ_1_PARTEI_1,21378_EINSITZ_1,21378,Orelli_von_David_1749_02_,,,,,,,,
21379_EINSITZ_2_PARTEI_1,21379_EINSITZ_2,21379,Orelli_von_Hans_Konrad_1801__,,,,,,,,
21379_EINSITZ_1_PARTEI_1,21379_EINSITZ_1,21379,Orelli_von_Hans_Konrad_1801__,,,,,,,,
21380_EINSITZ_1_PARTEI_1,21380_EINSITZ_1,21380,Orelli_von_Johann_Konrad_1799__,,,,,,,,
21380_EINSITZ_2_PARTEI_1,21380_EINSITZ_2,21380,Orelli_von_Johann_Konrad_1799__,,,,,,,,
21381_EINSITZ_1_PARTEI_1,21381_EINSITZ_1,21381,Orelli_von_Karl_Anton_Ludwig_1808_09_28,,,,,,,,
21382_EINSITZ_1_PARTEI_1,21382_EINSITZ_1,21382,Orelli_von_Heinrich_1783_05_09,,,,,,,,
21382_EINSITZ_2_PARTEI_1,21382_EINSITZ_2,21382,Orelli_von_Heinrich_1783_05_09,,,,,,,,
21382_EINSITZ_3_PARTEI_1,21382_EINSITZ_3,21382,Orelli_von_Heinrich_1783_05_09,,,,,,,,
21383_EINSITZ_1_PARTEI_1,21383_EINSITZ_1,21383,Orelli_von_Aloys_1827_01_18,,,,,,,,
21384_EINSITZ_2_PARTEI_1,21384_EINSITZ_2,21384,Orelli_von_David_1766_05_31,,,,,,,,
21384_EINSITZ_1_PARTEI_1,21384_EINSITZ_1,21384,Orelli_von_David_1766_05_31,,,,,,,,
21385_EINSITZ_1_PARTEI_1,21385_EINSITZ_1,21385,Orelli_von_Conrad_1784_01_25,,,,,,,,
21387_EINSITZ_1_PARTEI_1,21387_EINSITZ_1,21387,Planta_von_Andrea_1941_01_02,SVP,,18,8,2008,,,
21388_EINSITZ_1_PARTEI_1,21388_EINSITZ_1,21388,Reinhard_von_Hans_1755_02_20,,,,,,,,
21388_EINSITZ_2_PARTEI_1,21388_EINSITZ_2,21388,Reinhard_von_Hans_1755_02_20,,,,,,,,
21388_EINSITZ_3_PARTEI_1,21388_EINSITZ_3,21388,Reinhard_von_Hans_1755_02_20,,,,,,,,
21389_EINSITZ_1_PARTEI_1,21389_EINSITZ_1,21389,Rotz_von_Josef_1901_10_04,Ch,,5,5,1947,3,12,1951
21391_EINSITZ_1_PARTEI_1,21391_EINSITZ_1,21391,Schulthess_von_Gustav_1815_07_15,,,,,,,,
21392_EINSITZ_1_PARTEI_1,21392_EINSITZ_1,21392,Schwerzenbach_von_Hartmann_1772__,,,,,,,,
21392_EINSITZ_2_PARTEI_1,21392_EINSITZ_2,21392,Schwerzenbach_von_Hartmann_1772__,,,,,,,,
21393_EINSITZ_2_PARTEI_1,21393_EINSITZ_2,21393,Schwerzenbach_von_Hans_Ulrich_1770__,,,,,,,,
21393_EINSITZ_1_PARTEI_1,21393_EINSITZ_1,21393,Schwerzenbach_von_Hans_Ulrich_1770__,,,,,,,,
21394_EINSITZ_2_PARTEI_1,21394_EINSITZ_2,21394,Wyss_von_Friedrich_1818_11_06,,,,,,,,
21394_EINSITZ_1_PARTEI_1,21394_EINSITZ_1,21394,Wyss_von_Friedrich_1818_11_06,,,,,,,,
21395_EINSITZ_2_PARTEI_1,21395_EINSITZ_2,21395,Wyss_von_Georg_1816_03_31,,,,,,,,
21395_EINSITZ_1_PARTEI_1,21395_EINSITZ_1,21395,Wyss_von_Georg_1816_03_31,,,,,,,,
21396_EINSITZ_1_PARTEI_1,21396_EINSITZ_1,21396,Wyss_von_Hans_Konrad_1749_01_29,,,,,,,,
21396_EINSITZ_2_PARTEI_1,21396_EINSITZ_2,21396,Wyss_von_Hans_Konrad_1749_01_29,,,,,,,,
21397_EINSITZ_1_PARTEI_1,21397_EINSITZ_1,21397,Wyss_von_Eduard_1886_05_21,L,,3,5,1943,18,8,1943
21398_EINSITZ_1_PARTEI_1,21398_EINSITZ_1,21398,Wyss_von_David_1763_06_08,,,,,,,,
21398_EINSITZ_3_PARTEI_1,21398_EINSITZ_3,21398,Wyss_von_David_1763_06_08,,,,,,,,
21398_EINSITZ_4_PARTEI_1,21398_EINSITZ_4,21398,Wyss_von_David_1763_06_08,,,,,,,,
21398_EINSITZ_2_PARTEI_1,21398_EINSITZ_2,21398,Wyss_von_David_1763_06_08,,,,,,,,
21399_EINSITZ_1_PARTEI_1,21399_EINSITZ_1,21399,Wyss_von_Diethelm_1765_12_22,,,,,,,,
21399_EINSITZ_2_PARTEI_1,21399_EINSITZ_2,21399,Wyss_von_Diethelm_1765_12_22,,,,,,,,
21400_EINSITZ_1_PARTEI_1,21400_EINSITZ_1,21400,Schulthess_von_Dieter_1937_10_13,FDP,,30,4,1979,3,5,1987
21401_EINSITZ_1_PARTEI_1,21401_EINSITZ_1,21401,Litscher_Christian___,S,,31,8,1931,8,5,1932
21402_EINSITZ_2_PARTEI_2,21402_EINSITZ_2,21402,Marti_Ernst_1881_04_25,S,,13,5,1929,28,4,1935
21402_EINSITZ_2_PARTEI_1,21402_EINSITZ_2,21402,Marti_Ernst_1881_04_25,Sozialdemokratische Liste,,28,2,1921,12,5,1929
21402_EINSITZ_1_PARTEI_1,21402_EINSITZ_1,21402,Marti_Ernst_1881_04_25,Sozialdemokratische Liste,,23,7,1917,18,5,1920
21402_EINSITZ_3_PARTEI_1,21402_EINSITZ_3,21402,Marti_Ernst_1881_04_25,S,,29,4,1935,2,4,1939
21402_EINSITZ_4_PARTEI_1,21402_EINSITZ_4,21402,Marti_Ernst_1881_04_25,S,,3,5,1943,8,5,1955
